RK,TEAM,DATE,SEASON
18,Penn State,2019-02-04,2019
19,Lake Superior State,2019-02-04,2019
20,Union,2019-02-04,2019
1,St. Cloud State,2019-02-11,2019
2,Ohio State,2019-02-11,2019
3,Massachusetts,2019-02-11,2019
4,Minnesota Duluth,2019-02-11,2019
5,Minnesota State,2019-02-11,2019
6,Quinnipiac,2019-02-11,2019
7,Denver,2019-02-11,2019
8,Cornell,2019-02-11,2019
9,Western Michigan,2019-02-11,2019
10,UMass Lowell,2019-02-11,2019
11,Clarkson,2019-02-11,2019
12,Arizona State,2019-02-11,2019
13,Providence,2019-02-11,2019
14,Northeastern,2019-02-11,2019
15,Notre Dame,2019-02-11,2019
16,Bowling Green State,2019-02-11,2019
17,Penn State,2019-02-11,2019
18,Harvard,2019-02-11,2019
19,Lake Superior State,2019-02-11,2019
20,Union,2019-02-11,2019
1,St. Cloud State,2019-02-18,2019
2,Massachusetts,2019-02-18,2019
3,Minnesota Duluth,2019-02-18,2019
4,Minnesota State,2019-02-18,2019
5,Quinnipiac,2019-02-18,2019
6,Ohio State,2019-02-18,2019
7,Denver,2019-02-18,2019
8,Western Michigan,2019-02-18,2019
9,Cornell,2019-02-18,2019
10,Providence,2019-02-18,2019
11,Arizona State,2019-02-18,2019
12,Northeastern,2019-02-18,2019
13,Clarkson,2019-02-18,2019
14,UMass Lowell,2019-02-18,2019
15,Bowling Green State,2019-02-18,2019
16,Notre Dame,2019-02-18,2019
17,Harvard,2019-02-18,2019
18,Lake Superior State,2019-02-18,2019
19,Penn State,2019-02-18,2019
20,Union,2019-02-18,2019
1,St. Cloud State,2019-02-25,2019
2,Massachusetts,2019-02-25,2019
3,Minnesota Duluth,2019-02-25,2019
4,Minnesota State,2019-02-25,2019
5,Quinnipiac,2019-02-25,2019
6,Denver,2019-02-25,2019
7,Ohio State,2019-02-25,2019
8,Providence,2019-02-25,2019
9,Northeastern,2019-02-25,2019
10,Western Michigan,2019-02-25,2019
11,Cornell,2019-02-25,2019
12,Arizona State,2019-02-25,2019
13,Clarkson,2019-02-25,2019
14,UMass Lowell,2019-02-25,2019
15,Bowling Green State,2019-02-25,2019
16,Harvard,2019-02-25,2019
17,Notre Dame,2019-02-25,2019
18,Penn State,2019-02-25,2019
19,Lake Superior State,2019-02-25,2019
20,North Dakota,2019-02-25,2019
1,St. Cloud State,2019-03-04,2019
2,Massachusetts,2019-03-04,2019
3,Minnesota Duluth,2019-03-04,2019
4,Minnesota State,2019-03-04,2019
5,Quinnipiac,2019-03-04,2019
6,Denver,2019-03-04,2019
7,Ohio State,2019-03-04,2019
8,Providence,2019-03-04,2019
9,Northeastern,2019-03-04,2019
10,Cornell,2019-03-04,2019
11,Clarkson,2019-03-04,2019
12,Western Michigan,2019-03-04,2019
13,Arizona State,2019-03-04,2019
14,Harvard,2019-03-04,2019
15,Bowling Green State,2019-03-04,2019
16,Notre Dame,2019-03-04,2019
